Taxon	EM035.441593	EM056.T3.441716	EM044.441601	EM110.441723	EM091.441686	EM139.441611	EM076.441622	EM084.441599	EM089.441742	EM053.441738	EM071.441747	EM049.441600	EM054.441707	EM042.441674	EM173.441754	EM167.441702	EM132.441696	EM063.T3.441695	EM117.441609	EM105.441629	EM055.441603	EM116.441657	EM072.T3.441632	EM031.441732	EM131.441591	EM147.441617	EM133.441663	EM150.441648	EM032.441683	EM142.441711	EM054.T3.441749	EM114.441710	EM083.T3.441744	EM158.441731	EM064.441592	EM100.441714	EM109.441669	EMC06.441610	EM088.441638	EM134.441735	EM101.441623	EM124.441697	EM140.441608	EM058.441637	EM070.441682	EM100.T3.441627	EM060.T3.441729	EM046.441741	EM059.441715	EM052.441625	EM103.441691	EM178.441705	EM222.441725	EM056.441606	EM160.441703	EM108.441694	EM057.T3.441589	EM092.441616	EM086.T3.441746	EM086.441698	EM038.441649	EM039.441743	EM159.441719	EM074.441596	EM037.441737	EM067.441615	EMC01.441661	EM049.T3.441671	EM122.441699	EM083.441666	EM047.T3.441645	EM152.441730	EM060.441677	EM162.441728	EM061.441673	EM118.441693	EM155.441678	EM146.441718	EM098.T3.441740	EM093.441602	EMC04.441704	EM170.441651	EM093.T3.441670	EM179.441612	EM137.441680	EM036.441587	EM040.441709	EM090.441664	EMC09.441635	EM123.441687	EM141.441684	EM149.441655	EM112.441630	EMC05.441628	EMC08.441752	EM043.441739	EM102.441633	EM113.441619	EM095.441717	EMC02.441750	EM050.441672	EM125.441659	EM072.441643	EM209.441665	EM180.441692	EM096.441706	EM098.441733	EM055.T3.441626	EM095.T3.441590	EM090.T3.441662	EM169.441653	EM166.441748	EM163.441642	EM057.441605	EM094.T3.441588	EM089.T3.441624	EM077.T3.441639	EM165.441597	EM168.441668	EM053.T3.441688	EM047.441722	EM174.441652	EM182.441681	EM063.441621	EM085.441675	EM136.441650	EM138.441753	EM126.441679	EM071.T3.441734	EM069.441700	EM082.T3.441751	EM111.441634	EM073.T3.441721	EM135.441660	EM065.T3.441614	EM094.441640	EM183.441654	EM145.441690	EM144.441736	EM080.441727	EM151.441595	EM148.441631	EM034.441676	EM033.441685	EM156.441613	EM081.441618	EM066.441656	EM073.441594	EM129.441689	EM130.441701	EM082.441607	EM062.441720	EM078.441658	EM107.441620	EM066.T3.441647	EM087.441726	EMC03.441713	EM077.441646	EM068.441712	EM075.441644	EM065.441667	EM115.441641	EM079.441724	EMC07.441636	EM059.T3.441604	EM099.441708	EM106.441745	EM161.441598
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc;s__	0.0	0.0	0.0	0.0	0.0	7.71604938272e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010885538562	0.0	0.000162999185004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000875328248093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000128799587841	0.0	0.0	0.0	0.0	0.000326072779444	0.0	0.0	0.0	0.0	0.000167490159953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.52188091045e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000131440588854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000157368793768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.19744795165e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.93401376691e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.54752160073e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.06913615156e-05	0.0	0.0	0.0	0.0	6.44080896561e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella;s__oryzae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.61168781238e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.25234462924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.54569653949e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella;s__thailandensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000110265740434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000312617231462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000167869733087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7579519007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.97008973081e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5688589408e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.88424343069e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.608815427e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.76601510696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.31313131313e-05	0.0	0.0	0.0	0.0	0.0	8.0214976136e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000166370896185	0.0	0.0	0.0	0.0	0.0	0.0	6.37226789014e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.52018278751e-05	0.0	0.0	0.0	0.0	0.0	0.000125031257814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000105185652677	0.0	0.0	0.0	0.0	8.1499592502e-05	0.0	0.0	0.0	0.0	0.0	9.5538358651e-05	6.94878743659e-05	6.76315433518e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000159846547315	0.0	0.0	0.0	0.000375140677754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.25351760365e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.43997939207e-05	0.0	6.03646021973e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000279381635314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.64986515391e-05	0.0	9.64320154291e-05	0.0	6.52188091045e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.76270592359e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000488424343069	0.0	0.0	0.0	0.0	0.0	4.05055087492e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.75895384015e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.69171602184e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.00049687677456	0.0	7.92455820588e-05	0.00191274920915	0.00125305805836	0.000617283950617	0.000777544514423	0.00137832175543	0.00102494021182	0.00409276944065	0.0003041516703	0.00507948452639	0.00015943877551	0.000250563768479	0.000420742610708	0.000117855038303	0.000208029956314	0.00533391389539	0.000174947515745	0.00081499592502	0.00119353106165	0.00235675926284	0.000249169435216	0.0154182191957	0.00153644795994	0.0048724562912	6.94878743659e-05	0.000879210063574	8.59882196139e-05	0.000241196333816	0.0	0.0	0.000940607363612	0.0	6.11583389395e-05	0.000180234304596	0.000174291938998	0.000432750562576	0.00127614714531	0.0	0.0	0.000391977526622	0.00300624373699	5.80990006972e-05	0.000120086462253	0.0	0.0	0.0	0.000177809388336	0.000107463328139	0.000257632358624	6.97788012002e-05	0.000319693094629	0.0	0.000169740862284	0.000197524361338	0.000125046892585	0.0	0.0	0.000212615166549	0.0	0.000244364347242	0.0020477116822	0.000242757727788	0.000150105073551	9.48586605957e-05	0.00051247010591	0.00254414845855	0.000126262626263	0.0	0.000492641172486	0.000419885791065	0.000149880095923	0.000572082379863	0.000240644928408	0.0	0.000526315789474	0.000368256306389	0.000216278566794	4.39386616284e-05	0.000562816584329	0.00136020774082	0.0	0.0	0.0	0.0	0.000462534690102	0.000321998969603	0.000285755107873	0.00162984425933	0.0	7.63417054737e-05	0.0	0.000232738557021	9.48946669197e-05	0.000291036088475	0.000645057248831	0.0	0.0	0.000382555470543	0.000558763270628	0.0	0.0	0.0	0.0	9.97008973081e-05	7.45767767917e-05	0.00133431182867	0.000185994606156	0.000153057319966	0.00144648023144	0.000245459008346	0.000260875236418	7.76096235933e-05	0.000141392718275	0.00111377178816	0.000621644532354	0.000658947566601	0.0	0.000518840391724	8.54408749146e-05	0.00021906764809	0.0	0.00046106852631	0.0	0.000152473888847	0.000357877784737	8.87468938587e-05	0.0	0.0	0.0	0.00527185459123	7.31957253696e-05	0.00027045300879	7.05019740553e-05	0.0	8.66100814135e-05	0.000293054605842	0.000606685676151	0.000224921277553	9.0440444967e-05	0.000136011243596	0.000113410830734	0.0	0.00104722010663	0.000671591672263	0.000141904356464	0.000244244977713	0.000387396694215	9.35016362786e-05	0.0	0.000325957046105	5.93401376691e-05	0.0	0.0	0.000162443144899	0.000292768615204	0.000100532823967	0.0	8.51063829787e-05	0.000139928636395	0.00268841294023	0.000141173148867	0.000139674558279	0.000307668640874	0.000191387559809	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7701704117e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000118680275338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__alactolyticus	0.0	0.0	0.0	0.0	0.0	0.0	0.000155508902885	0.0	0.0	0.000454752160073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000118539592224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.25234462924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029893924783	0.0	0.000326094045523	0.0	0.0	0.0	0.0	0.0	0.0	0.000324275244828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00440632622551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.67054153672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00286764046958	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__anginosus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5538358651e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.06913615156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.61797752809e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter;s__	0.0	0.0	0.000766040626568	7.35672772751e-05	0.00155140521511	0.000385802469136	0.0	0.0	0.000113882245758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00185054155554	0.0	0.000896495517522	0.0	7.72707955028e-05	8.30564784053e-05	0.000770910959784	0.0	0.0	0.0	0.000202894630055	0.0	0.0	0.0	5.47645125958e-05	0.000134372480516	0.000317183411308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000195988763311	0.0	0.0	4.00288207509e-05	0.00106037042273	0.0	5.63983982855e-05	0.0	0.0	0.0	0.0012560184216	7.99232736573e-05	6.49182030641e-05	0.0	0.0	0.00118794547955	0.000399247133976	0.000690819772797	0.00049610205528	0.0	0.000427637607673	0.0	0.00153746560932	0.0	0.0	0.000768705158866	0.0	0.0	0.000640801584528	0.0	0.0	0.0	8.17260542661e-05	0.0	0.000923283531979	0.0	0.000184128153195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14387769681e-05	0.0	0.0	0.000534391938316	0.0	0.0	0.0	0.0	0.000161264312208	0.0025123523993	0.0	0.0	0.0	7.22908985759e-05	4.35767822904e-05	0.0	0.0	0.0	0.0	0.000467009140036	9.29973030782e-05	0.0	9.64320154291e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.41353666573e-05	0.0	0.0	0.0	0.0	0.0	5.76335657887e-05	0.0	7.62369444233e-05	0.0	0.0	0.0	0.000112460638776	0.0	0.0	0.0	0.0	0.000352509870276	0.0	8.66100814135e-05	0.000293054605842	0.000303342838076	0.0	0.0	0.0	5.67054153672e-05	0.0	9.52018278751e-05	0.0	0.0	0.0	0.0	0.0	6.25156289072e-05	0.000217304697403	0.000415380963684	0.0	0.0	0.0	0.00204938030643	0.00140745953554	0.000225723443637	0.00068085106383	0.000139928636395	0.0	0.0	0.000419023674838	0.0	0.0	0.000192845434384	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00288207509e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.31957253696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__	0.0405309483248	0.0430458768873	0.231212193254	0.00853380416391	0.127394235933	0.0345679012346	0.0111966410077	0.0443268276546	0.0879170937251	0.0340609367894	0.209408425001	0.0238923901797	0.0262542517007	0.358707090955	0.034500894078	0.109251620507	0.0112336176409	0.0364665541828	0.00699790062981	0.019315403423	0.0825923494659	0.0222926245026	0.231146179402	0.0528074007452	0.025152222159	0.000382153434604	0.0535751511361	0.0323278777222	0.26514467518	0.00506512301013	0.0297526379519	0.015991237678	0.0320478366031	0.0229957973198	0.0805455323833	0.148212676479	0.0343355119826	0.0722693439501	0.010375631138	0.110420762878	0.146578239139	0.0335140785262	0.0158020504124	0.0674529398094	0.0531582739572	0.142089636646	0.0358465516037	0.0487282161187	0.0509127548601	0.0403524797163	0.030529434497	0.0669876491522	0.135070332481	0.0653077122825	0.0284033042888	0.0172504608902	0.0146930098787	0.14606741573	0.0823610684679	0.0869596031184	0.114719101124	0.0279797177592	0.107607248899	0.027836219453	0.0180126088262	0.0167899829254	0.0434745473181	0.0216003192657	0.0692550505051	0.0251660258651	0.0480940944639	0.0144440712126	0.0387440047962	0.0269695979078	0.03300846268	0.220077220077	0.0142105263158	0.0725464923587	0.0138418282748	0.0711366931763	0.0422737790007	0.0546556201311	0.0489260143198	0.00415927240461	0.00781055255505	0.0644243535437	0.0348883309105	0.0203503348789	0.173953421917	0.00845104430762	0.0114700822023	0.0453469730514	0.00326072779444	0.183397982933	0.0434617574492	0.0187233216919	0.0276568295436	0.0290595427519	0.0559030492572	0.0437388421321	0.00717079530639	0.0245066146172	0.169470106327	0.00101207258006	0.0457402234637	0.0232303090728	0.00425087627713	0.0560410968043	0.0737933599926	0.0277033749139	0.0470588235294	0.0690967108493	0.0622839626948	0.0178502134265	0.0537292329445	0.12791668987	0.022435716304	0.0222159465311	0.0461058306143	0.00402101303586	0.00546821599453	0.0163862600771	0.00950082943749	0.0477782260388	0.133445508672	0.0108256461081	0.108526438221	0.00417110401136	0.0235277835444	0.0792847503374	0.00348014605203	0.00810449287906	0.0387205387205	0.005138607167	0.0316553863508	0.025452405473	0.0271089554824	0.071456481391	0.0248741127222	0.0571300044984	0.153115673329	0.0533164074897	0.0104905018429	0.036819507453	0.0780654988576	0.10854600403	0.0304384844615	0.0304084997252	0.0220816115702	0.0203833567087	0.00112528132033	0.0303864401869	0.0116900071208	0.10847107438	0.0344652445218	0.0268843404808	0.0864643310237	0.0358902181562	0.0131822491084	0.0371914893617	0.0241376897782	0.00546643964513	0.0573868850145	0.0302395418674	0.00346127220983	0.0297607655502	0.0269019380966	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__;s__	0.000354911981829	0.00130662020906	0.00113585334284	0.000735672772751	0.00173041350916	0.00277777777778	0.00295466915481	0.000385930091521	0.000113882245758	0.0	0.00177421807675	0.000658451697865	0.0015412414966	0.0221999498872	0.00799410960345	0.000235710076606	0.000208029956314	0.000761987699341	0.000262421273618	0.00872045639772	0.00346124007877	0.00297492562686	0.0047342192691	0.00205576255942	0.00113810959995	0.0	0.000277951497464	0.00683078587853	0.0235607721742	0.00128638044702	0.00219108574064	0.00104052573932	0.0	0.00166521290936	0.00159011681243	0.00264343646741	0.00235294117647	0.00155790202527	0.000332907950952	0.00141565080613	0.00153787004998	0.00215587639642	0.00423957450089	0.00116198001394	0.00084060523577	0.00466562986003	0.00139752637831	0.00693700298912	0.000651967757231	0.00145075492988	0.00714929795182	0.0116530598004	0.00279731457801	0.00220721890418	0.00164082833541	0.00125098762181	0.00218832062023	0.0121485199338	0.00353085661652	0.00694542877392	0.0323033707865	0.00122182173621	0.0107504863315	0.000323676970384	0.000300210147103	0.0067349649023	0.00153741031773	0.00064850843061	0.00138888888889	0.0	0.0	0.00109170305677	7.49400479616e-05	0.00286041189931	8.0214976136e-05	0.00268591572939	0.000175438596491	0.00202540968514	0.00165813567875	0.00118634386397	0.000625351760365	0.00976876468406	0.00217604941738	0.0	0.000166181969256	0.00309793260416	0.0	0.000450798557445	0.00242891841692	0.00235421948569	0.000127445357803	0.001450492404	0.00593452458589	0.0132660977502	0.00683241601822	0.00145518044237	0.000806321561039	0.00184239175948	0.0316653635653	0.00102014792145	0.00149003538834	0.000289163594303	0.00461913892278	0.000144581797152	0.00104748603352	0.00418743768694	0.000298307107167	0.00233504570018	0.00158095415233	0.0	0.00646094503375	0.000245459008346	0.0	0.00131936360109	0.0	5.5688589408e-05	0.0	0.00790737079921	0.00666761242729	0.0	0.0	0.0063529617946	0.00143266475645	0.000576335657887	0.00129433083096	0.0022871083327	0.003399838955	8.87468938587e-05	0.000553594906927	0.00168690958165	0.0	0.00110158155638	0.000365978626848	0.000946585530764	0.000916525662719	0.000514933058702	0.0111727005023	0.000439581908762	0.00248741127222	0.000749737591843	0.00307497512888	0.000317359568391	0.000226821661469	0.000931626701231	0.000285605483625	0.00180490261921	0.000780473960551	0.000183183733284	0.00232438016529	0.000187003272557	0.0	0.00152113288182	0.00142416330406	0.00025826446281	0.000943259323756	0.000812215724496	0.00185420122963	0.00311651754298	0.0047853370051	0.00314893617021	0.000629678863779	0.00107536517609	0.00211759723301	0.0660660660661	0.0179216983309	0.000382775119617	0.00163918619227	0.0
